from_id,to_id,travel_time
128,1063,22
128,1064,21
128,1065,38
128,1066,25
128,1067,35
128,1068,27
128,1069,36
128,1070,45
128,1071,36
128,1072,30
128,1073,39
128,1074,23
136,949,21
136,950,23
136,951,21
136,952,19
136,953,19
136,954,21
136,955,17
136,956,15
136,957,17
136,958,18
136,959,20
136,960,19
136,961,21
136,962,22
136,963,22
136,964,19
136,965,21
136,966,20
136,967,19
136,968,18
136,969,18
136,970,15
136,971,14
136,972,22
136,973,27
136,974,21
136,975,18
136,976,17
136,977,17
136,978,17
136,979,17
136,980,18
136,981,15
136,982,12
136,983,16
136,984,16
136,985,18
136,986,17
136,987,15
136,988,13
136,989,16
136,990,15
136,991,14
136,992,21
136,993,25
136,994,26
136,995,23
136,996,22
136,997,32
136,998,17
136,999,19
136,1000,10
136,1001,11
136,1002,13
136,1003,11
136,1004,13
136,1005,16
136,1006,13
136,1007,15
136,1008,12
136,1009,14
136,1010,17
136,1011,11
136,1012,12
136,1013,11
136,1014,8
136,1015,17
136,1016,16
136,1017,12
136,1018,42
136,1019,41
136,1020,31
136,1021,38
136,1022,27
136,1023,30
136,1024,31
136,1025,30
136,1026,29
136,1027,38
136,1028,22
136,1029,27
136,1030,19
136,1031,26
136,1032,19
136,1033,19
136,1034,20
136,1035,19
136,1036,15
136,1037,21
136,1038,17
136,1039,15
136,1040,12
136,1041,15
136,1042,15
136,1043,8
136,1044,15
136,1045,14
136,1046,14
136,1047,15
136,1048,16
136,1049,6
136,1050,3
136,1051,12
136,1052,11
136,1053,9
136,1054,6
136,1055,8
136,1056,8
136,1057,9
136,1058,11
136,1059,12
136,1060,15
136,1061,16
136,1062,9
136,1063,13
136,1064,14
136,1065,26
136,1066,18
136,1067,28
136,1068,20
136,1069,30
136,1070,38
136,1071,29
136,1072,24
136,1073,34
136,1074,16
142,949,9
142,950,9
142,951,7
142,952,4
142,953,4
142,954,5
142,955,6
142,956,7
142,957,6
142,958,6
142,959,8
142,960,5
142,961,7
142,962,10
142,963,14
142,964,12
142,965,9
142,966,10
142,967,11
142,968,8
142,969,8
142,970,8
142,971,9
142,972,13
142,973,15
142,974,7
142,975,9
142,976,8
142,977,4
142,978,4
142,979,9
142,980,9
142,981,9
142,982,17
142,983,12
142,984,13
142,985,14
142,986,14
142,987,13
142,988,9
142,989,12
142,990,12
142,991,16
142,992,9
142,993,11
142,994,12
142,995,9
142,996,9
142,997,21
142,998,13
142,999,14
142,1000,25
142,1001,26
142,1002,29
142,1003,26
142,1004,26
142,1005,30
142,1006,25
142,1007,26
142,1008,25
142,1009,30
142,1010,30
142,1011,27
142,1012,27
142,1013,26
142,1014,23
142,1015,27
142,1016,26
142,1017,23
142,1018,32
142,1019,29
142,1020,24
142,1021,24
142,1022,19
142,1023,20
142,1024,19
142,1025,22
142,1026,22
142,1027,28
142,1028,11
142,1029,21
142,1030,10
142,1031,18
142,1032,11
142,1033,18
142,1034,24
142,1035,24
142,1036,19
142,1037,19
142,1038,11
142,1039,8
142,1040,12
142,1041,12
142,1042,12
142,1043,15
142,1044,12
142,1045,13
142,1046,12
142,1047,19
142,1048,27
142,1049,23
142,1050,22
142,1051,27
142,1052,25
142,1053,23
142,1054,22
142,1055,17
142,1056,20
142,1057,21
142,1058,19
142,1059,22
142,1060,23
142,1061,21
142,1062,14
142,1063,21
142,1064,20
142,1065,32
142,1066,17
142,1067,27
142,1068,19
142,1069,27
142,1070,36
142,1071,26
142,1072,20
142,1073,28
142,1074,17
150,949,5
150,950,4
150,951,3
150,952,2
150,953,6
150,954,3
150,955,7
150,956,8
150,957,7
150,958,5
150,959,7
150,960,3
150,961,2
150,962,6
150,963,10
150,964,8
150,965,6
150,966,6
150,967,7
150,968,6
150,969,7
150,970,7
150,971,10
150,972,9
150,973,10
150,974,7
150,975,10
150,976,10
150,977,6
150,978,6
150,979,10
150,980,11
150,981,7
150,982,18
150,983,12
150,984,11
150,985,11
150,986,11
150,987,14
150,988,10
150,989,13
150,990,12
150,991,16
150,992,4
150,993,7
150,994,8
150,995,5
150,996,5
150,997,17
150,998,10
150,999,10
150,1000,25
150,1001,27
150,1002,27
150,1003,24
150,1004,24
150,1005,27
150,1006,23
150,1007,23
150,1008,23
150,1009,31
150,1010,28
150,1011,28
150,1012,28
150,1013,27
150,1014,24
150,1015,25
150,1016,24
150,1017,21
150,1018,28
150,1019,25
150,1020,20
150,1021,20
150,1022,15
150,1023,16
150,1024,15
150,1025,18
150,1026,22
150,1027,24
150,1028,9
150,1029,23
150,1030,12
150,1031,15
150,1032,12
150,1033,20
150,1034,26
150,1035,25
150,1036,20
150,1037,21
150,1038,13
150,1039,9
150,1040,14
150,1041,14
150,1042,14
150,1043,17
150,1044,13
150,1045,16
150,1046,13
150,1047,20
150,1048,28
150,1049,24
150,1050,23
150,1051,28
150,1052,26
150,1053,24
150,1054,23
150,1055,18
150,1056,21
150,1057,22
150,1058,20
150,1059,23
150,1060,20
150,1061,20
150,1062,15
150,1063,22
150,1064,19
150,1065,29
150,1066,14
150,1067,24
150,1068,15
150,1069,23
150,1070,32
150,1071,22
150,1072,16
150,1073,24
150,1074,19
152,949,10
152,950,10
152,951,9
152,952,11
152,953,14
152,954,13
152,955,16
152,956,17
152,957,17
152,958,15
152,959,17
152,960,13
152,961,11
152,962,12
152,963,15
152,964,13
152,965,12
152,966,13
152,967,14
152,968,16
152,969,16
152,970,17
152,971,19
152,972,10
152,973,7
152,974,14
152,975,19
152,976,19
152,977,15
152,978,15
152,979,19
152,980,20
152,981,17
152,982,25
152,983,21
152,984,19
152,985,18
152,986,17
152,987,23
152,988,19
152,989,22
152,990,19
152,991,24
152,992,12
152,993,9
152,994,12
152,995,12
152,996,11
152,997,23
152,998,15
152,999,15
152,1000,31
152,1001,32
152,1002,33
152,1003,31
152,1004,30
152,1005,34
152,1006,29
152,1007,30
152,1008,30
152,1009,36
152,1010,35
152,1011,32
152,1012,33
152,1013,32
152,1014,29
152,1015,32
152,1016,31
152,1017,28
152,1018,21
152,1019,18
152,1020,21
152,1021,22
152,1022,17
152,1023,7
152,1024,9
152,1025,11
152,1026,22
152,1027,17
152,1028,13
152,1029,23
152,1030,18
152,1031,16
152,1032,12
152,1033,20
152,1034,27
152,1035,29
152,1036,24
152,1037,22
152,1038,15
152,1039,18
152,1040,18
152,1041,21
152,1042,20
152,1043,20
152,1044,20
152,1045,21
152,1046,22
152,1047,24
152,1048,33
152,1049,29
152,1050,28
152,1051,33
152,1052,31
152,1053,29
152,1054,28
152,1055,25
152,1056,26
152,1057,27
152,1058,25
152,1059,28
152,1060,27
152,1061,26
152,1062,22
152,1063,27
152,1064,25
152,1065,36
152,1066,22
152,1067,32
152,1068,20
152,1069,28
152,1070,37
152,1071,26
152,1072,20
152,1073,24
152,1074,23
