from_id,to_id,travel_time
38,900046.0,12
38,900047.0,12
38,900048.0,12
38,900049.0,12
38,900050.0,12
38,900051.0,12
38,900052.0,12
38,900053.0,12
38,900054.0,13
38,900055.0,21
38,900056.0,26
38,900057.0,21
38,900058.0,20
38,900059.0,20
38,900060.0,22
38,900061.0,24
38,900062.0,21
38,900063.0,23
38,900064.0,24
38,900065.0,21
38,900066.0,30
38,900067.0,30
38,900068.0,29
38,900069.0,27
38,900070.0,28
38,900071.0,30
38,900072.0,29
38,900073.0,30
38,900074.0,29
38,900075.0,30
38,900076.0,29
38,900077.0,33
38,900078.0,38
38,900079.0,41
38,900080.0,41
38,900081.0,39
38,900082.0,35
38,900083.0,35
38,900084.0,33
38,900085.0,35
38,900086.0,35
38,900087.0,35
38,900088.0,35
38,900089.0,35
38,900090.0,36
38,900091.0,33
38,900092.0,34
38,900093.0,36
38,900094.0,33
38,900095.0,34
38,900096.0,34
38,900097.0,35
38,900098.0,36
38,900099.0,37
38,900100.0,36
38,900101.0,35
38,900102.0,37
38,900103.0,38
38,900104.0,40
38,900105.0,40
38,900106.0,39
38,900107.0,39
38,900108.0,40
38,900109.0,40
38,900110.0,41
38,900111.0,39
38,900112.0,40
38,900113.0,40
38,900114.0,38
38,900115.0,38
38,900116.0,18
38,900117.0,18
38,900118.0,20
38,900119.0,16
38,900120.0,16
38,900121.0,18
38,900122.0,16
38,900123.0,18
38,900124.0,18
38,900125.0,16
38,900126.0,15
38,900127.0,14
38,900128.0,13
38,900129.0,13
38,900130.0,16
38,900131.0,15
38,900132.0,15
38,900133.0,13
38,900134.0,12
38,900135.0,10
38,900136.0,9
38,900137.0,11
38,900138.0,11
38,900139.0,11
38,900140.0,11
38,900141.0,11
38,900142.0,11
38,900143.0,11
38,900144.0,12
38,900145.0,11
38,900146.0,11
38,900147.0,12
38,900148.0,8
38,900149.0,12
38,900150.0,8
38,900151.0,12
38,900152.0,12
38,900153.0,12
38,900154.0,12
38,900155.0,9
38,900156.0,8
38,900157.0,9
38,900158.0,11
38,900159.0,12
38,900160.0,9
38,900161.0,9
38,900162.0,8
38,900163.0,11
38,900164.0,12
38,900165.0,11
38,900166.0,12
38,900167.0,9
38,900168.0,9
38,900169.0,11
38,900170.0,11
38,900171.0,11
38,900172.0,11
38,900173.0,9
38,900174.0,11
38,900175.0,9
38,900176.0,11
38,900177.0,12
38,900178.0,11
38,900179.0,11
38,900180.0,12
38,900181.0,11
38,900182.0,9
38,900183.0,11
38,900184.0,11
38,900185.0,8
38,900186.0,11
38,900187.0,12
38,900188.0,9
38,900189.0,11
38,900190.0,11
38,900191.0,12
38,900192.0,9
38,900193.0,11
38,900194.0,8
38,900195.0,9
38,900196.0,11
38,900197.0,11
38,900198.0,9
38,900199.0,16
38,900200.0,9
38,900201.0,9
38,900202.0,9
38,900203.0,10
38,900204.0,11
38,900205.0,11
38,900206.0,10
38,900207.0,10
38,900208.0,10
38,900209.0,12
38,900210.0,10
38,900211.0,10
38,900212.0,11
38,900213.0,7
38,900214.0,10
38,900215.0,10
38,900216.0,11
38,900217.0,9
38,900218.0,12
38,900219.0,12
38,900220.0,11
38,900221.0,9
38,900222.0,11
38,900223.0,10
38,900224.0,11
38,900225.0,10
38,900226.0,11
38,900227.0,11
38,900228.0,10
38,900229.0,11
38,900230.0,10
38,900231.0,11
38,900232.0,10
38,900233.0,11
38,900234.0,10
38,900235.0,10
38,900236.0,11
38,900237.0,10
38,900238.0,12
38,900239.0,11
38,900240.0,12
38,900241.0,12
38,900242.0,11
38,900243.0,11
38,900244.0,12
38,900245.0,11
38,900246.0,11
38,900247.0,11
38,900248.0,11
38,900249.0,11
38,900250.0,11
38,900251.0,11
38,900252.0,11
38,900253.0,11
38,900254.0,11
38,900255.0,11
38,900256.0,11
38,900257.0,11
38,900258.0,11
38,900259.0,11
38,900260.0,11
38,900261.0,11
38,900262.0,11
38,900263.0,11
38,900264.0,11
38,900265.0,12
38,900266.0,11
38,900267.0,11
38,900268.0,11
38,900269.0,11
38,900270.0,11
38,900271.0,11
38,900272.0,11
38,900273.0,11
38,900274.0,11
38,900275.0,12
38,900276.0,11
38,900277.0,11
38,900278.0,11
38,900279.0,11
38,900280.0,11
38,900281.0,11
38,900282.0,11
38,900283.0,11
38,900284.0,11
38,900285.0,11
38,900286.0,11
38,900287.0,11
38,900288.0,11
38,900289.0,11
38,900290.0,11
38,900291.0,11
38,900292.0,11
38,900293.0,11
38,900294.0,12
38,900295.0,11
38,900296.0,13
38,900297.0,11
38,900298.0,9
38,900299.0,11
38,900300.0,12
38,900301.0,11
38,900302.0,13
38,900303.0,12
38,900304.0,12
38,900305.0,11
38,900306.0,12
38,900307.0,13
38,900308.0,12
38,900309.0,11
38,900310.0,12
38,900311.0,12
38,900312.0,12
38,900313.0,12
38,900314.0,12
38,900315.0,13
38,900316.0,13
38,900317.0,13
38,900318.0,12
38,900319.0,12
38,900320.0,13
38,900321.0,11
38,900322.0,13
38,900323.0,12
38,900324.0,12
38,900325.0,11
38,900326.0,12
38,900327.0,11
38,900328.0,12
38,900329.0,12
38,900330.0,12
38,900331.0,13
38,900332.0,12
38,900333.0,12
38,900334.0,12
38,900335.0,12
38,900336.0,12
38,900337.0,12
38,900338.0,11
38,900339.0,13
38,900340.0,11
38,900341.0,11
38,900342.0,11
38,900343.0,10
38,900344.0,11
38,900345.0,11
38,900346.0,10
38,900347.0,10
38,900348.0,13
38,900349.0,11
38,900350.0,11
38,900351.0,10
38,900352.0,11
38,900353.0,10
38,900354.0,10
38,900355.0,10
38,900356.0,13
38,900357.0,10
38,900358.0,10
38,900359.0,13
38,900360.0,13
38,900361.0,13
38,900362.0,10
38,900363.0,10
38,900364.0,13
38,900365.0,13
38,900366.0,13
38,900367.0,10
38,900368.0,10
38,900369.0,10
38,900370.0,9
38,900371.0,10
38,900372.0,9
38,900373.0,10
38,900374.0,9
38,900375.0,9
38,900376.0,9
38,900377.0,9
38,900378.0,9
38,900379.0,9
38,900380.0,9
38,900381.0,9
38,900382.0,9
38,900383.0,9
38,900384.0,9
38,900385.0,9
38,900386.0,10
38,900387.0,9
38,900388.0,10
38,900389.0,14
38,900390.0,14
38,900391.0,9
38,900392.0,9
38,900393.0,10
38,900394.0,14
38,900395.0,9
38,900396.0,10
38,900397.0,9
38,900398.0,9
38,900399.0,10
38,900400.0,10
38,900401.0,10
38,900402.0,10
38,900403.0,10
38,900404.0,15
38,900405.0,10
38,900406.0,10
38,900407.0,10
38,900408.0,10
38,900409.0,10
38,900410.0,10
38,900411.0,10
38,900412.0,10
38,900413.0,10
38,900414.0,10
38,900415.0,10
38,900416.0,10
38,900417.0,10
38,900418.0,14
38,900419.0,10
38,900420.0,10
38,900421.0,10
38,900422.0,14
38,900423.0,10
38,900424.0,14
38,900425.0,10
38,900426.0,10
38,900427.0,14
38,900428.0,10
38,900429.0,11
38,900430.0,15
38,900431.0,14
38,900432.0,10
38,900433.0,10
38,900434.0,10
38,900435.0,10
38,900436.0,10
38,900437.0,10
38,900438.0,10
38,900439.0,10
38,900440.0,15
38,900441.0,14
38,900442.0,11
38,900443.0,10
38,900444.0,15
38,900445.0,14
38,900446.0,11
38,900447.0,10
38,900448.0,10
38,900449.0,15
38,900450.0,10
38,900451.0,10
38,900452.0,10
38,900453.0,10
38,900454.0,10
38,900455.0,10
38,900456.0,10
38,900457.0,15
38,900458.0,14
38,900459.0,10
38,900460.0,10
38,900461.0,10
38,900462.0,10
38,900463.0,14
38,900464.0,10
38,900465.0,10
38,900466.0,10
38,900467.0,14
38,900468.0,10
38,900469.0,15
38,900470.0,10
38,900471.0,10
38,900472.0,10
38,900473.0,11
38,900474.0,11
38,900475.0,10
38,900476.0,10
38,900477.0,10
38,900478.0,14
38,900479.0,11
38,900480.0,11
38,900481.0,10
38,900482.0,11
38,900483.0,14
38,900484.0,14
38,900485.0,10
38,900486.0,10
38,900487.0,10
38,900488.0,11
38,900489.0,11
38,900490.0,14
38,900491.0,10
38,900492.0,14
38,900493.0,10
38,900494.0,10
38,900495.0,10
38,900496.0,10
38,900497.0,11
38,900498.0,11
38,900499.0,14
38,900500.0,10
38,900501.0,10
38,900502.0,10
38,900503.0,10
38,900504.0,10
38,900505.0,11
38,900506.0,10
38,900507.0,10
38,900508.0,11
38,900509.0,10
38,900510.0,10
38,900511.0,10
38,900512.0,11
38,900513.0,10
38,900514.0,11
38,900515.0,10
38,900516.0,10
38,900517.0,11
38,900518.0,11
38,900519.0,10
38,900520.0,10
38,900521.0,10
38,900522.0,11
38,900523.0,10
38,900524.0,11
38,900525.0,10
38,900526.0,10
38,900527.0,10
38,900528.0,11
38,900529.0,10
38,900530.0,11
38,900531.0,10
38,900532.0,10
38,900533.0,11
38,900534.0,11
38,900535.0,10
38,900536.0,10
38,900537.0,11
38,900538.0,10
38,900539.0,11
38,900540.0,11
38,900541.0,10
38,900542.0,11
38,900543.0,10
38,900544.0,14
38,900545.0,10
38,900546.0,10
38,900547.0,12
38,900548.0,10
38,900549.0,10
38,900550.0,12
38,900551.0,14
38,900552.0,10
38,900553.0,11
38,900554.0,10
38,900555.0,11
38,900556.0,15
38,900557.0,14
38,900558.0,10
38,900559.0,12
38,900560.0,11
38,900561.0,11
38,900562.0,14
38,900563.0,14
38,900564.0,11
38,900565.0,10
38,900566.0,12
38,900567.0,11
38,900568.0,14
38,900569.0,11
38,900570.0,11
38,900571.0,12
38,900572.0,11
38,900573.0,14
38,900574.0,12
38,900575.0,11
38,900576.0,11
38,900577.0,14
38,900578.0,11
38,900579.0,11
38,900580.0,11
38,900581.0,12
38,900582.0,11
38,900583.0,11
38,900584.0,11
38,900585.0,11
38,900586.0,11
38,900587.0,12
38,900588.0,11
38,900589.0,11
38,900590.0,11
38,900591.0,11
38,900592.0,11
38,900593.0,11
38,900594.0,11
38,900595.0,11
38,900596.0,12
38,900597.0,11
38,900598.0,11
38,900599.0,11
38,900600.0,11
38,900601.0,11
38,900602.0,11
38,900603.0,11
38,900604.0,12
38,900605.0,11
38,900606.0,11
38,900607.0,11
38,900608.0,11
38,900609.0,11
38,900610.0,11
38,900611.0,11
38,900612.0,12
38,900613.0,11
38,900614.0,11
38,900615.0,12
38,900616.0,11
38,900617.0,11
38,900618.0,12
38,900619.0,12
38,900620.0,11
38,900621.0,12
38,900622.0,12
38,900623.0,11
38,900624.0,12
38,900625.0,10
38,900626.0,11
38,900627.0,12
38,900628.0,11
38,900629.0,11
38,900630.0,12
38,900631.0,12
38,900632.0,11
38,900633.0,10
38,900634.0,11
38,900635.0,11
38,900636.0,10
38,900637.0,12
38,900638.0,12
38,900639.0,12
38,900640.0,11
38,900641.0,11
38,900642.0,11
38,900643.0,12
38,900644.0,12
38,900645.0,12
38,900646.0,12
38,900647.0,12
38,900648.0,11
38,900649.0,12
38,900650.0,12
38,900651.0,11
38,900652.0,12
38,900653.0,11
38,900654.0,12
38,900655.0,12
38,900656.0,12
38,900657.0,11
38,900658.0,11
38,900659.0,11
38,900660.0,11
38,900661.0,11
38,900662.0,16
38,900663.0,14
38,900664.0,33
38,900665.0,18
38,900666.0,25
38,900667.0,20
38,900668.0,24
38,900669.0,32
38,900670.0,28
38,900671.0,29
38,900672.0,27
38,900673.0,39
38,900674.0,43
38,900675.0,37
38,900676.0,31
38,900677.0,46
38,900678.0,32
38,900679.0,34
38,900680.0,32
38,900681.0,32
38,900682.0,35
38,900683.0,32
38,900684.0,37
38,900685.0,41
38,900686.0,39
38,900687.0,42
38,900688.0,40
38,900689.0,46
38,900690.0,42
38,900691.0,13
38,900692.0,12
38,900693.0,12
38,900694.0,12
38,900695.0,37
38,900696.0,35
38,900697.0,10
38,900698.0,10
38,900699.0,12
38,900700.0,12
38,900701.0,10
38,900702.0,10
38,900703.0,10
38,900704.0,10
38,900705.0,10
38,900706.0,10
38,900707.0,10
38,900708.0,9
38,900709.0,9
38,900710.0,14
38,900711.0,40
38,900712.0,10
38,900713.0,10
38,900714.0,10
38,900715.0,36
38,900716.0,29
38,900717.0,13
38,900718.0,10
38,900719.0,21
38,900720.0,38
38,900721.0,23
38,900722.0,11
38,900723.0,11
38,900724.0,11
38,900725.0,10
38,900726.0,11
38,900727.0,11
38,900728.0,10
38,900729.0,11
38,900730.0,11
38,900731.0,11
38,900732.0,11
38,900733.0,11
38,900734.0,11
38,900735.0,11
38,900736.0,11
38,900737.0,11
38,900738.0,11
38,900739.0,11
38,900740.0,11
38,900741.0,11
38,900742.0,11
38,900743.0,11
38,900744.0,11
38,900745.0,11
38,900746.0,11
38,900747.0,12
38,900748.0,11
38,900749.0,7
38,900750.0,7
38,900751.0,7
38,900752.0,7
38,900753.0,7
38,900754.0,31
38,900755.0,44
38,900756.0,43
38,900757.0,28
38,900758.0,34
38,900759.0,15
38,900760.0,16
38,900761.0,23
38,900762.0,12
38,900763.0,11
38,900764.0,11
38,900765.0,11
38,900766.0,11
38,900767.0,11
38,900768.0,11
38,900769.0,11
38,900770.0,11
38,900771.0,11
38,900772.0,11
38,900773.0,11
38,900774.0,11
38,900775.0,11
38,900776.0,11
38,900777.0,11
38,900778.0,11
38,900779.0,11
38,900780.0,11
38,900781.0,11
38,900782.0,12
38,900783.0,39
38,900784.0,39
38,900785.0,11
38,900786.0,35
38,900787.0,7
38,900788.0,7
38,900789.0,18
38,900790.0,35
38,900791.0,39
38,900792.0,12
38,900793.0,36
38,900794.0,11
38,900795.0,31
38,900796.0,31
38,900797.0,27
38,900798.0,40
38,900799.0,34
38,900800.0,40
38,900801.0,22
38,900802.0,18
38,900803.0,23
38,900804.0,28
38,900805.0,12
38,900806.0,30
38,910001.0,42
38,910002.0,43
38,910003.0,22
38,910004.0,24
38,910005.0,25
38,910006.0,26
38,910007.0,34
38,910008.0,27
38,910009.0,30
38,910010.0,34
38,910011.0,30
38,910012.0,33
38,910013.0,22
38,910014.0,20
38,910015.0,21
38,910016.0,18
38,910017.0,17
38,910018.0,32
38,910019.0,19
38,910020.0,18
38,910021.0,23
38,910022.0,20
38,910023.0,17
38,910024.0,29
38,910025.0,27
38,910026.0,27
38,910027.0,27
38,910028.0,24
38,910029.0,22
38,910030.0,28
38,910031.0,17
38,910032.0,18
38,910033.0,33
38,910034.0,15
38,910035.0,13
38,910036.0,15
38,910037.0,16
38,910038.0,16
38,910039.0,16
38,910040.0,14
38,910041.0,12
38,910042.0,12
38,910043.0,17
38,910044.0,10
38,910045.0,13
38,910046.0,10
38,910047.0,6
38,910048.0,6
38,910049.0,6
38,910050.0,8
38,910051.0,6
38,910052.0,6
38,910053.0,7
38,910054.0,7
38,910055.0,7
38,910056.0,7
38,910057.0,6
38,910058.0,6
38,910059.0,6
38,910060.0,6
38,910061.0,6
38,910062.0,5
38,910063.0,5
38,910064.0,6
38,910065.0,6
38,910066.0,5
38,910067.0,5
38,910068.0,5
38,910069.0,5
38,910070.0,5
38,910071.0,5
38,910072.0,4
38,910073.0,5
38,910074.0,6
38,910075.0,4
38,910076.0,4
38,910077.0,5
38,910078.0,5
38,910079.0,5
38,910080.0,6
38,910081.0,8
38,910082.0,24
38,910083.0,56
38,910084.0,47
38,910085.0,30
38,910086.0,42
38,910087.0,22
38,910088.0,25
38,910089.0,43
38,910090.0,23
38,910091.0,23
38,910092.0,24
38,910093.0,23
38,910094.0,41
38,910095.0,21
38,910096.0,27
38,910097.0,46
38,910098.0,39
38,910099.0,28
38,910100.0,31
38,910101.0,21
38,910102.0,29
38,910103.0,42
38,910104.0,24
38,910105.0,23
38,910106.0,35
38,910107.0,21
38,910108.0,31
38,910109.0,24
38,910110.0,19
38,910111.0,39
38,910112.0,35
38,910113.0,36
38,910114.0,38
38,910115.0,26
38,910116.0,17
38,910117.0,18
38,910118.0,23
38,910119.0,22
38,910120.0,19
38,910121.0,20
38,910122.0,23
38,910123.0,21
38,910124.0,18
38,910125.0,15
38,910126.0,15
38,910127.0,15
38,910128.0,30
38,910129.0,24
38,910130.0,16
38,910131.0,14
38,910132.0,16
38,910133.0,18
38,910134.0,16
38,910135.0,15
38,910136.0,15
38,910137.0,15
38,910138.0,21
38,910139.0,14
38,910140.0,14
38,910141.0,14
38,910142.0,14
38,910143.0,11
38,910144.0,12
38,910145.0,15
38,910146.0,12
38,910147.0,12
38,910148.0,11
38,910149.0,25
38,910150.0,24
38,910151.0,12
38,910152.0,9
38,910153.0,9
38,910154.0,14
38,910155.0,11
38,910156.0,7
38,910157.0,9
38,910158.0,9
38,910159.0,6
38,910160.0,6
38,910161.0,6
38,910162.0,6
38,910163.0,7
38,910164.0,6
38,910165.0,6
38,910166.0,6
38,910167.0,6
38,910168.0,6
38,910169.0,6
38,910170.0,6
38,910171.0,6
38,910172.0,7
38,910173.0,7
38,910174.0,6
38,910175.0,6
38,910176.0,5
38,910177.0,5
38,910178.0,6
38,910179.0,6
38,910180.0,7
38,910181.0,8
38,910182.0,7
38,910183.0,20
38,910184.0,11
38,910185.0,10
38,910186.0,16
38,910187.0,6
38,910188.0,16
38,910189.0,19
38,910190.0,24
38,910191.0,15
38,910192.0,30
38,910193.0,19
38,910194.0,14
38,910195.0,32
38,910196.0,19
38,910197.0,29
38,910198.0,29
38,910199.0,7
38,910200.0,16
38,910201.0,32
38,910202.0,20
38,910203.0,20
38,910204.0,18
38,910205.0,29
38,910206.0,19
38,910207.0,26
38,910208.0,19
38,910209.0,10
38,910210.0,5
38,910211.0,32
38,910212.0,16
38,910213.0,12
38,910214.0,25
38,910215.0,15
38,910216.0,12
38,910217.0,16
38,910218.0,24
38,910219.0,24
38,910220.0,24
38,910221.0,20
38,910222.0,14
38,910223.0,15
38,910224.0,15
38,910225.0,35
38,910226.0,5
38,910227.0,18
38,910228.0,16
38,910229.0,20
38,910230.0,30
38,910231.0,5
38,910232.0,5
38,910233.0,22
38,920001.0,19
38,920002.0,26
38,920003.0,23
38,920004.0,20
38,920005.0,22
38,920006.0,20
38,920007.0,21
38,920008.0,21
38,920009.0,22
38,920010.0,22
38,920011.0,22
38,920012.0,21
38,920013.0,20
38,920014.0,24
38,920015.0,20
38,920016.0,20
38,920017.0,20
38,920018.0,20
38,920019.0,20
38,920020.0,20
38,920021.0,20
38,920022.0,20
38,920023.0,20
38,920024.0,20
38,920025.0,19
38,920026.0,19
38,920027.0,19
38,920028.0,19
38,920029.0,19
38,920030.0,19
38,920031.0,19
38,920032.0,17
38,920033.0,18
38,920034.0,17
38,920035.0,17
38,920036.0,17
38,920037.0,17
38,920038.0,17
38,920039.0,18
38,920040.0,17
38,920041.0,18
38,920042.0,17
38,920043.0,17
38,920044.0,17
38,920045.0,17
38,920046.0,16
38,920047.0,16
38,920048.0,17
38,920049.0,16
38,920050.0,16
38,920051.0,17
38,920052.0,16
38,920053.0,17
38,920054.0,16
38,920055.0,20
38,920056.0,17
38,920057.0,19
38,920058.0,18
38,920059.0,17
38,920060.0,17
38,920061.0,17
38,920062.0,17
38,920063.0,18
38,920064.0,17
38,920065.0,18
38,920066.0,17
38,920067.0,17
38,920068.0,17
38,920069.0,17
38,920070.0,18
38,920071.0,17
38,920072.0,17
38,920073.0,17
38,920074.0,17
38,920075.0,10
38,920076.0,13
38,920077.0,14
38,920078.0,14
38,920079.0,15
38,920080.0,15
38,920081.0,15
38,920082.0,15
38,920083.0,15
38,920084.0,19
38,920085.0,15
38,920086.0,15
38,920087.0,16
38,920088.0,19
38,920089.0,19
38,920090.0,23
38,920091.0,23
38,920092.0,20
38,920093.0,19
38,920094.0,24
38,920095.0,20
38,920096.0,20
38,920097.0,20
38,920098.0,23
38,920099.0,20
38,920100.0,20
38,920101.0,19
38,920102.0,19
38,920103.0,19
38,920104.0,18
38,920105.0,19
38,920106.0,19
38,920107.0,19
38,920108.0,19
38,920109.0,19
38,920110.0,18
38,920111.0,19
38,920112.0,20
38,920113.0,18
38,920114.0,20
38,920115.0,19
38,920116.0,19
38,920117.0,18
38,920118.0,19
38,920119.0,18
38,920120.0,19
38,920121.0,20
38,920122.0,18
38,920123.0,19
38,920124.0,20
38,920125.0,20
38,920126.0,20
38,920127.0,18
38,920128.0,18
38,920129.0,19
38,920130.0,18
38,920131.0,18
38,920132.0,18
38,920133.0,20
38,920134.0,18
38,920135.0,18
38,920136.0,20
38,920137.0,20
38,920138.0,18
38,920139.0,20
38,920140.0,18
38,920141.0,20
38,920142.0,21
38,920143.0,18
38,920144.0,18
38,920145.0,21
38,920146.0,18
38,920147.0,18
38,920148.0,18
38,920149.0,18
38,920150.0,18
38,920151.0,18
38,920152.0,20
38,920153.0,18
38,920154.0,18
38,920155.0,14
38,920156.0,23
38,920157.0,19
38,920158.0,15
38,920159.0,14
38,920160.0,17
38,920161.0,14
38,920162.0,14
38,920163.0,14
38,920164.0,14
38,920165.0,14
38,920166.0,14
38,920167.0,14
38,920168.0,14
38,920169.0,14
38,920170.0,14
38,920171.0,14
38,920172.0,14
38,920173.0,14
38,920174.0,14
38,920175.0,14
38,920176.0,14
38,920177.0,13
38,920178.0,13
38,920179.0,14
38,920180.0,15
38,920181.0,18
38,920182.0,13
38,920183.0,20
38,920184.0,13
38,920185.0,14
38,920186.0,13
38,920187.0,13
38,920188.0,14
38,920189.0,14
38,920190.0,14
38,920191.0,13
38,920192.0,13
38,920193.0,15
38,920194.0,13
38,920195.0,13
38,920196.0,14
38,920197.0,14
38,920198.0,14
38,920199.0,13
38,920200.0,15
38,920201.0,14
38,920202.0,13
38,920203.0,15
38,920204.0,13
38,920205.0,13
38,920206.0,14
38,920207.0,14
38,920208.0,14
38,920209.0,12
38,920210.0,14
38,920211.0,14
38,920212.0,14
38,920213.0,13
38,920214.0,14
38,920215.0,14
38,920216.0,13
38,920217.0,13
38,920218.0,12
38,920219.0,13
38,920220.0,12
38,920221.0,14
38,920222.0,11
38,920223.0,12
38,920224.0,12
38,920225.0,13
38,920226.0,13
38,920227.0,14
38,920228.0,12
38,920229.0,12
38,920230.0,12
38,920231.0,13
38,920232.0,12
38,920233.0,14
38,920234.0,12
38,920235.0,12
38,920236.0,12
38,920237.0,12
38,920238.0,12
38,920239.0,12
38,920240.0,20
38,920241.0,12
38,920242.0,12
38,920243.0,12
38,920244.0,12
38,920245.0,12
38,920246.0,12
38,920247.0,12
38,920248.0,12
38,920249.0,12
38,920250.0,13
38,920251.0,12
38,920252.0,13
38,920253.0,12
38,920254.0,12
38,920255.0,12
